S_STORE_NAME1|S_STORE_ID1|D_WEEK_SEQ1|SUN_SALES1/SUN_SALES2|MON_SALES1/MON_SALES2|TUE_SALES1/TUE_SALES2|WED_SALES1/WED_SALES2|THU_SALES1/THU_SALES2|FRI_SALES1/FRI_SALES2|SAT_SALES1/SAT_SALES2|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5272|1.09689572780273344165153397687087833317E00|7.58347615616092239440603836568873028693E-01|6.80007250543790784308823161737130284771E-01|9.87386123260772465636824851043747208387E-01|1.00343721944337565730409131717327177119E00|1.33354788381053512052892130545561326337E00|9.92338020710512053551112269509707793954E-01|
 able|AAAAAAAACAAAAAAA|5273|1.19728505080764215902845874505662654497E00|1.02715075434757572267649429920534377519E00|4.74951912801880743748664244496687326352E-01|6.32462933814451685502977152303253361357E-01|7.0891506186318804209222646367447374532E-01|1.49232889938186165618836059452915508522E00|5.74005827452444958055730739283159930803E-01|
 able|AAAAAAAACAAAAAAA|5273|1.19728505080764215902845874505662654497E00|1.02715075434757572267649429920534377519E00|4.74951912801880743748664244496687326352E-01|6.32462933814451685502977152303253361357E-01|7.0891506186318804209222646367447374532E-01|1.49232889938186165618836059452915508522E00|5.74005827452444958055730739283159930803E-01|
